Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.13,0,0.562615835,0.562615835,0.437983625,0.562615835,0.437983625,0,0,0,0,11.62085377,286.562334,270.9211167,499109500
2.14,0,0.560902567,0.560902567,0.435963231,0.560902567,0.435963231,0,0,0,0,11.59428728,286.3523464,270.7949766,501452800
2.15,0,0.559197759,0.559197759,0.433951297,0.559197759,0.433951297,0,0,0,0,11.56759665,286.1404889,270.6671397,503796000
2.16,0,0.557501445,0.557501445,0.431947858,0.557501445,0.431947858,0,0,0,0,11.54079897,285.9270398,270.5378499,506139200
2.17,0,0.55581343,0.55581343,0.429952718,0.55581343,0.429952718,0,0,0,0,11.51390348,285.7118436,270.4069934,508482500
2.18,0,0.55413381,0.55413381,0.427965971,0.55413381,0.427965971,0,0,0,0,11.48691899,285.4951816,270.2748057,510825700
2.19,0,0.552462516,0.552462516,0.425987552,0.552462516,0.425987552,0,0,0,0,11.45985894,285.2770117,270.1412689,513168900
2.2,0,0.550799401,0.550799401,0.424017311,0.550799401,0.424017311,0,0,0,0,11.43272346,285.05732,270.0063707,515512200
2.21,0,0.549144487,0.549144487,0.422055273,0.549144487,0.422055273,0,0,0,0,11.40552621,284.8363624,269.8703326,517855400
2.22,0,0.547497768,0.547497768,0.420101428,0.547497768,0.420101428,0,0,0,0,11.37827192,284.6140204,269.7330638,520198600
2.23,0,0.545859124,0.545859124,0.418155658,0.545859124,0.418155658,0,0,0,0,11.3509688,284.3904317,269.5946842,522541900
2.24,0,0.544228596,0.544228596,0.416218005,0.544228596,0.416218005,0,0,0,0,11.32362588,284.1656667,269.4552604,524885100
2.25,0,0.542606035,0.542606035,0.414288319,0.542606035,0.414288319,0,0,0,0,11.29624821,283.9397619,269.3148265,527228400
2.26,0,0.540991441,0.540991441,0.412366599,0.540991441,0.412366599,0,0,0,0,11.2688405,283.7127491,269.1734125,529571600
2.27,0,0.539384774,0.539384774,0.410452807,0.539384774,0.410452807,0,0,0,0,11.24141069,283.4846217,269.0310216,531914800
2.28,0,0.537786056,0.537786056,0.408546962,0.537786056,0.408546962,0,0,0,0,11.21396493,283.2555724,268.8878151,534258000
2.29,0,0.536195082,0.536195082,0.406648863,0.536195082,0.406648863,0,0,0,0,11.18650211,283.0254414,268.743661,536601300
2.3,0,0.534611934,0.534611934,0.40475859,0.534611934,0.40475859,0,0,0,0,11.15903617,282.7944196,268.5987292,538944500
2.31,0,0.533036541,0.533036541,0.402876071,0.533036541,0.402876071,0,0,0,0,11.13156723,282.5625787,268.4530762,541287700
2.32,0,0.531468872,0.531468872,0.401001277,0.531468872,0.401001277,0,0,0,0,11.10409523,282.3297658,268.3065761,543631000
2.33,0,0.529908814,0.529908814,0.399134093,0.529908814,0.399134093,0,0,0,0,11.07663411,282.0961811,268.1594068,545974200
2.34,0,0.528356336,0.528356336,0.397274489,0.528356336,0.397274489,0,0,0,0,11.04918303,281.8618122,268.0115552,548317400
2.35,0,0.526811466,0.526811466,0.395422494,0.526811466,0.395422494,0,0,0,0,11.02174356,281.6267434,267.8630897,550660700
2.36,0,0.525274174,0.525274174,0.393578077,0.525274174,0.393578077,0,0,0,0,10.9943236,281.3909011,267.7139586,553003900
2.37,0,0.523744285,0.523744285,0.391741061,0.523744285,0.391741061,0,0,0,0,10.96691931,281.1543166,267.5641805,555347100
2.38,0,0.522221787,0.522221787,0.389911438,0.522221787,0.389911438,0,0,0,0,10.93954388,280.9171902,267.4139324,557690400
2.39,0,0.52070677,0.52070677,0.388089295,0.52070677,0.388089295,0,0,0,0,10.91219375,280.6794101,267.2631171,560033700
2.4,0,0.519199038,0.519199038,0.386274439,0.519199038,0.386274439,0,0,0,0,10.88487278,280.4410149,267.1117688,562376900
2.41,0,0.517698621,0.517698621,0.384466896,0.517698621,0.384466896,0,0,0,0,10.85758583,280.2020509,266.9599291,564720100
2.42,0,0.516205476,0.516205476,0.382666625,0.516205476,0.382666625,0,0,0,0,10.83033726,279.9625605,266.8076359,567063400
2.43,0,0.514719509,0.514719509,0.380873533,0.514719509,0.380873533,0,0,0,0,10.80312301,279.7225027,266.6548484,569406700
2.44,0,0.513240738,0.513240738,0.379087636,0.513240738,0.379087636,0,0,0,0,10.77594791,279.4819263,266.5016106,571749900
2.45,0,0.511769139,0.511769139,0.377308912,0.511769139,0.377308912,0,0,0,0,10.74881619,279.2409442,266.3480175,574093100
2.46,0,0.510304519,0.510304519,0.376468729,0.510304519,0.376468729,0,0,0,0,10.72172818,278.99949,266.1940132,576436400
2.47,0,0.508846996,0.508846996,0.375635644,0.508846996,0.375635644,0,0,0,0,10.69468827,278.7576073,266.0396365,578779600
2.48,0,0.507396476,0.507396476,0.374809561,0.507396476,0.374809561,0,0,0,0,10.66769248,278.5152615,265.8848523,581122800
2.49,0,0.505952895,0.505952895,0.373990417,0.505952895,0.373990417,0,0,0,0,10.64074966,278.2726097,265.7297975,583466000
2.5,0,0.50451623,0.50451623,0.37317819,0.50451623,0.37317819,0,0,0,0,10.61385573,278.0295448,265.5743774,585809300
2.51,0,0.503086449,0.503086449,0.372372846,0.503086449,0.372372846,0,0,0,0,10.58701919,277.7861569,265.4186738,588152500
2.52,0,0.501663455,0.501663455,0.37157429,0.501663455,0.37157429,0,0,0,0,10.56023222,277.5423647,265.2626086,590495700
2.53,0,0.500247238,0.500247238,0.370782511,0.500247238,0.370782511,0,0,0,0,10.53350289,277.2983283,265.1063205,592839000
2.54,0,0.498837844,0.498837844,0.369997554,0.498837844,0.369997554,0,0,0,0,10.50683194,277.0539859,264.9497573,595182200
2.55,0,0.497435078,0.497435078,0.369219225,0.497435078,0.369219225,0,0,0,0,10.480215,276.8092953,264.7928772,597525400
2.56,0,0.496038966,0.496038966,0.368447551,0.496038966,0.368447551,0,0,0,0,10.45366103,276.5644246,264.6358267,599868700
2.57,0,0.494649507,0.494649507,0.367682529,0.494649507,0.367682529,0,0,0,0,10.42716579,276.3192611,264.4785057,602211900
2.58,0,0.493266624,0.493266624,0.366924084,0.493266624,0.366924084,0,0,0,0,10.40073384,276.073928,264.3210189,604555100
2.59,0,0.491890286,0.491890286,0.366172183,0.491890286,0.366172183,0,0,0,0,10.37436081,275.8282445,264.1632099,606898400
2.6,0,0.490520346,0.490520346,0.36542668,0.490520346,0.36542668,0,0,0,0,10.34805153,275.5824038,264.0052413,609241600
2.61,0,0.489156964,0.489156964,0.364687736,0.489156964,0.364687736,0,0,0,0,10.32180602,275.3364111,263.8471153,611584800
2.62,0,0.487800015,0.487800015,0.363955224,0.487800015,0.363955224,0,0,0,0,10.29562867,275.0902487,263.68882,613928100
2.63,0,0.486449373,0.486449373,0.36322902,0.486449373,0.36322902,0,0,0,0,10.26951087,274.8438286,263.5302704,616271400
2.64,0,0.485105097,0.485105097,0.362509181,0.485105097,0.362509181,0,0,0,0,10.24346598,274.5973702,263.3716611,618614600
2.65,0,0.483767072,0.483767072,0.361795593,0.483767072,0.361795593,0,0,0,0,10.21748144,274.35067,263.2128069,620957800
2.66,0,0.482435272,0.482435272,0.361088231,0.482435272,0.361088231,0,0,0,0,10.19156565,274.1038258,263.0537961,623301100
2.67,0,0.481109737,0.481109737,0.360387133,0.481109737,0.360387133,0,0,0,0,10.16571873,273.8569164,262.8946919,625644300
2.68,0,0.479790361,0.479790361,0.359692194,0.479790361,0.359692194,0,0,0,0,10.13993694,273.6099016,262.7354546,627987600
2.69,0,0.478477181,0.478477181,0.359003452,0.478477181,0.359003452,0,0,0,0,10.11422862,273.3628122,262.5761165,630330800
2.7,0,0.477170021,0.477170021,0.35832073,0.477170021,0.35832073,0,0,0,0,10.08858537,273.126221,262.425483,632674000
2.71,0,0.475868919,0.475868919,0.357644065,0.475868919,0.357644065,0,0,0,0,10.06301168,272.8933641,262.2779343,635017300
2.72,0,0.474573841,0.474573841,0.356973424,0.474573841,0.356973424,0,0,0,0,10.03750787,272.6604786,262.1303336,637360500
2.73,0,0.473284763,0.473284763,0.356308784,0.473284763,0.356308784,0,0,0,0,10.01207396,272.427642,261.9827434,639703700
2.74,0,0.47200155,0.47200155,0.355650008,0.47200155,0.355650008,0,0,0,0,9.98670557,272.1947354,261.8350579,642047000
2.75,0,0.470724298,0.470724298,0.354997194,0.470724298,0.354997194,0,0,0,0,9.961411869,271.9618746,261.6873814,644390200
2.76,0,0.469452865,0.469452865,0.354350197,0.469452865,0.354350197,0,0,0,0,9.936188213,271.729146,261.5397795,646733400
2.77,0,0.468187285,0.468187285,0.353709056,0.468187285,0.353709056,0,0,0,0,9.911035096,271.4964268,261.3921479,649076700
2.78,0,0.466927395,0.466927395,0.353073602,0.466927395,0.353073602,0,0,0,0,9.885952665,271.2637262,261.2444925,651419900
2.79,0,0.46567332,0.46567332,0.352443965,0.46567332,0.352443965,0,0,0,0,9.860936738,271.0310666,261.0968257,653763100
2.8,0,0.464424928,0.464424928,0.351820011,0.464424928,0.351820011,0,0,0,0,9.835995369,270.7984863,260.9491858,656106400
2.81,0,0.463182214,0.463182214,0.351201734,0.463182214,0.351201734,0,0,0,0,9.811125322,270.5660113,260.8015895,658449600
2.82,0,0.461945123,0.461945123,0.35058908,0.461945123,0.35058908,0,0,0,0,9.786326287,270.3335861,260.6539877,660792800
2.83,0,0.460713653,0.460713653,0.349982048,0.460713653,0.349982048,0,0,0,0,9.761594036,270.1012293,260.5063899,663136100
2.84,0,0.459487678,0.459487678,0.34938051,0.459487678,0.34938051,0,0,0,0,9.736937217,269.8689857,260.3588403,665479300
2.85,0,0.458267245,0.458267245,0.348784515,0.458267245,0.348784515,0,0,0,0,9.712347611,269.6368988,260.2113657,667822500
2.86,0,0.45705224,0.45705224,0.348193947,0.45705224,0.348193947,0,0,0,0,9.687829488,269.404823,260.0638452,670165800
2.87,0,0.455842689,0.455842689,0.347608834,0.455842689,0.347608834,0,0,0,0,9.663383253,269.1729042,259.9164005,672509000
2.88,0,0.45463854,0.45463854,0.347029122,0.45463854,0.347029122,0,0,0,0,9.639008549,268.9411419,259.7690288,674852300
2.89,0,0.453439745,0.453439745,0.346454765,0.453439745,0.346454765,0,0,0,0,9.61470129,268.7095001,259.6216938,677195500
2.9,0,0.452246289,0.452246289,0.345885745,0.452246289,0.345885745,0,0,0,0,9.590466057,268.477966,259.4743869,679538800
2.91,0,0.45105811,0.45105811,0.345322004,0.45105811,0.345322004,0,0,0,0,9.566302781,268.2465517,259.3271163,681882000
2.92,0,0.44987517,0.44987517,0.344763501,0.44987517,0.344763501,0,0,0,0,9.54220759,268.0152811,259.1798967,684225200
2.93,0,0.448697441,0.448697441,0.34421021,0.448697441,0.34421021,0,0,0,0,9.518180276,267.7841589,259.0327296,686568400
2.94,0,0.447524905,0.447524905,0.343662111,0.447524905,0.343662111,0,0,0,0,9.494225515,267.5531822,258.8856153,688911700
2.95,0,0.446357481,0.446357481,0.343119125,0.446357481,0.343119125,0,0,0,0,9.470338611,267.3223651,258.738559,691255000
2.96,0,0.445195164,0.445195164,0.342581245,0.445195164,0.342581245,0,0,0,0,9.446524317,267.0917809,258.591626,693598200
2.97,0,0.444037922,0.444037922,0.342048441,0.444037922,0.342048441,0,0,0,0,9.4227785,266.8613036,258.4447027,695941400
2.98,0,0.442885685,0.442885685,0.341520641,0.442885685,0.341520641,0,0,0,0,9.399101086,266.6310191,258.2978604,698284700
2.99,0,0.441738441,0.441738441,0.340997834,0.441738441,0.340997834,0,0,0,0,9.375492338,266.4009292,258.1510991,700627900
3,0,0.440596165,0.440596165,0.340479996,0.440596165,0.340479996,0,0,0,0,9.351952115,266.1709823,258.0043724,702971100
3.01,0,0.439612886,0.439612886,0.339816906,0.439612886,0.339816906,0,0,0,0,9.328480558,265.9412417,257.8577324,705314400
3.02,0,0.438651433,0.438651433,0.339175642,0.438651433,0.339175642,0,0,0,0,9.305073611,265.7116035,257.7110847,707657600
3.03,0,0.437693599,0.437693599,0.338537997,0.437693599,0.338537997,0,0,0,0,9.28173981,265.4822449,257.5645866,710000800
3.04,0,0.436739341,0.436739341,0.337903927,0.436739341,0.337903927,0,0,0,0,9.258470922,265.2530721,257.4181485,712344100
3.05,0,0.435788659,0.435788659,0.337273433,0.435788659,0.337273433,0,0,0,0,9.235271053,265.0240764,257.2717644,714687300
3.06,0,0.434841531,0.434841531,0.336646495,0.434841531,0.336646495,0,0,0,0,9.212140159,264.7953295,257.1254941,717030500
3.07,0,0.433897997,0.433897997,0.336023149,0.433897997,0.336023149,0,0,0,0,9.189074262,264.5667874,256.9792941,719373800
3.08,0,0.432957973,0.432957973,0.335403314,0.432957973,0.335403314,0,0,0,0,9.166073506,264.3383942,256.8331144,721717000
3.09,0,0.432021491,0.432021491,0.33478702,0.432021491,0.33478702,0,0,0,0,9.143138043,264.1102233,256.6870165,724060200
3.1,0,0.431088556,0.431088556,0.334174275,0.431088556,0.334174275,0,0,0,0,9.120271746,263.8823292,256.5410487,726403500
3.11,0,0.4301591,0.4301591,0.333565008,0.4301591,0.333565008,0,0,0,0,9.097470913,263.6546713,256.3951709,728746700
3.12,0,0.429233187,0.429233187,0.332959283,0.429233187,0.332959283,0,0,0,0,9.074735637,263.4271956,256.2493344,731089900
3.13,0,0.428310769,0.428310769,0.332357054,0.428310769,0.332357054,0,0,0,0,9.052065432,263.1999648,256.1035911,733433200
3.14,0,0.42739181,0.42739181,0.331758284,0.42739181,0.331758284,0,0,0,0,9.029460966,262.9729332,255.9578998,735776400
3.15,0,0.426476333,0.426476333,0.331162995,0.426476333,0.331162995,0,0,0,0,9.006917616,262.746105,255.8122585,738119700
3.16,0,0.425564314,0.425564314,0.330571165,0.425564314,0.330571165,0,0,0,0,8.984440373,262.5195533,255.6667327,740462900
3.17,0,0.42465574,0.42465574,0.32998278,0.42465574,0.32998278,0,0,0,0,8.962028343,262.2932783,255.5213201,742806100
3.18,0,0.423750614,0.423750614,0.329397843,0.423750614,0.329397843,0,0,0,0,8.939682419,262.0672303,255.3759758,745149400
3.19,0,0.422848923,0.422848923,0.328816341,0.422848923,0.328816341,0,0,0,0,8.917397878,261.8414827,255.2307587,747492700
3.2,0,0.421950638,0.421950638,0.328238244,0.421950638,0.328238244,0,0,0,0,8.895175213,261.6158557,255.0855095,749835900
3.21,0,0.421055786,0.421055786,0.327663581,0.421055786,0.327663581,0,0,0,0,8.873014384,261.3905454,254.940398,752179100
3.22,0,0.420164298,0.420164298,0.327092282,0.420164298,0.327092282,0,0,0,0,8.850919074,261.1654847,254.7953662,754522400
3.23,0,0.419276221,0.419276221,0.326524394,0.419276221,0.326524394,0,0,0,0,8.828881885,260.9406378,254.6503751,756865600
3.24,0,0.418391508,0.418391508,0.32595987,0.418391508,0.32595987,0,0,0,0,8.806910628,260.7161232,254.5055327,759208800
3.25,0,0.417510152,0.417510152,0.325398702,0.417510152,0.325398702,0,0,0,0,8.784997366,260.4917702,254.360681,761552100
3.26,0,0.416632153,0.416632153,0.324840892,0.416632153,0.324840892,0,0,0,0,8.763145978,260.2677078,254.2159343,763895300
3.27,0,0.415757504,0.415757504,0.324286432,0.415757504,0.324286432,0,0,0,0,8.74135678,260.0439382,254.0712929,766238500
3.28,0,0.414886168,0.414886168,0.323735285,0.414886168,0.323735285,0,0,0,0,8.719629524,259.8204735,253.9267654,768581800
3.29,0,0.414018155,0.414018155,0.32318746,0.414018155,0.32318746,0,0,0,0,8.697960521,259.5972005,253.7822471,770925000
3.3,0,0.413153455,0.413153455,0.322642949,0.413153455,0.322642949,0,0,0,0,8.676353592,259.3742419,253.6378472,773268200
3.31,0,0.412292053,0.412292053,0.322101736,0.412292053,0.322101736,0,0,0,0,8.65480055,259.1514922,253.4934648,775611500
3.32,0,0.41143392,0.41143392,0.321563792,0.41143392,0.321563792,0,0,0,0,8.633314389,258.9291346,253.349269,777954700
3.33,0,0.410579076,0.410579076,0.321029137,0.410579076,0.321029137,0,0,0,0,8.611881988,258.7069344,253.2050409,780297900
3.34,0,0.409727492,0.409727492,0.320497742,0.409727492,0.320497742,0,0,0,0,8.590507777,258.4850168,253.0608925,782641200
3.35,0,0.408879162,0.408879162,0.3199696,0.408879162,0.3199696,0,0,0,0,8.56919617,258.2634603,252.9168946,784984400
3.36,0,0.408034054,0.408034054,0.319444681,0.408034054,0.319444681,0,0,0,0,8.547938731,258.0421386,252.7729275,787327600
3.37,0,0.40719219,0.40719219,0.318923006,0.40719219,0.318923006,0,0,0,0,8.526739944,257.821067,252.6290055,789670800
3.38,0,0.406353541,0.406353541,0.318404546,0.406353541,0.318404546,0,0,0,0,8.505599179,257.600304,252.4851784,792014100
3.39,0,0.40551809,0.40551809,0.317889283,0.40551809,0.317889283,0,0,0,0,8.484517204,257.3798676,252.341461,794357400
3.4,0,0.404685826,0.404685826,0.317377208,0.404685826,0.317377208,0,0,0,0,8.463489588,257.1596968,252.197794,796700600
3.41,0,0.403856758,0.403856758,0.316868329,0.403856758,0.316868329,0,0,0,0,8.442516104,256.9397359,252.0541253,799043800
3.42,0,0.403030851,0.403030851,0.316362611,0.403030851,0.316362611,0,0,0,0,8.421601477,256.7201799,251.9106308,801387100
3.43,0,0.402208104,0.402208104,0.315860052,0.402208104,0.315860052,0,0,0,0,8.400741042,256.5008437,251.7671395,803730300
3.44,0,0.401388515,0.401388515,0.315360652,0.401388515,0.315360652,0,0,0,0,8.379935407,256.2818072,251.6237215,806073600
3.45,0,0.40057203,0.40057203,0.314864356,0.40057203,0.314864356,0,0,0,0,8.359188717,256.0630666,251.480374,808416800
3.46,0,0.399758683,0.399758683,0.314371198,0.399758683,0.314371198,0,0,0,0,8.338492053,255.8446319,251.3370989,810760100
3.47,0,0.398948459,0.398948459,0.313881162,0.398948459,0.313881162,0,0,0,0,8.317854292,255.6265086,251.1939041,813103300
3.48,0,0.398141327,0.398141327,0.313394219,0.398141327,0.313394219,0,0,0,0,8.297267182,255.4086449,251.0507365,815446500
3.49,0,0.397337278,0.397337278,0.312910359,0.397337278,0.312910359,0,0,0,0,8.276734773,255.1910488,250.9076032,817789800
3.5,0,0.396536312,0.396536312,0.312429582,0.396536312,0.312429582,0,0,0,0,8.256256945,254.9738398,250.7646109,820133000
3.51,0,0.395738398,0.395738398,0.311951856,0.395738398,0.311951856,0,0,0,0,8.235829838,254.7569059,250.6216537,822476200
3.52,0,0.394943547,0.394943547,0.311477195,0.394943547,0.311477195,0,0,0,0,8.215457755,254.540256,250.4787401,824819500
3.53,0,0.394151729,0.394151729,0.311005566,0.394151729,0.311005566,0,0,0,0,8.195136032,254.3238332,250.3358139,827162700
3.54,0,0.393362937,0.393362937,0.310536962,0.393362937,0.310536962,0,0,0,0,8.174869392,254.1078285,250.1930495,829505900
3.55,0,0.392577156,0.392577156,0.31007137,0.392577156,0.31007137,0,0,0,0,8.154649262,253.892058,250.0502731,831849200
3.56,0,0.391794399,0.391794399,0.309608801,0.391794399,0.309608801,0,0,0,0,8.134484274,253.6765978,249.9075563,834192400
3.57,0,0.391014616,0.391014616,0.309149207,0.391014616,0.309149207,0,0,0,0,8.114374282,253.4615182,249.7649614,836535600
3.58,0,0.390237824,0.390237824,0.308692604,0.390237824,0.308692604,0,0,0,0,8.094310972,253.2466892,249.6223636,838878800
3.59,0,0.389463987,0.389463987,0.308238956,0.389463987,0.308238956,0,0,0,0,8.081348731,253.0321799,249.4442472,841222100
3.6,0,0.388693121,0.388693121,0.307788278,0.388693121,0.307788278,0,0,0,0,8.072944853,252.8180038,249.2436872,843565300
3.61,0,0.387925189,0.387925189,0.307340535,0.387925189,0.307340535,0,0,0,0,8.064587417,252.6040335,249.0433653,845908500
3.62,0,0.387160188,0.387160188,0.306895723,0.387160188,0.306895723,0,0,0,0,8.056285686,252.3905382,248.8435327,848251800
3.63,0,0.386398108,0.386398108,0.306453832,0.386398108,0.306453832,0,0,0,0,8.048026195,252.1771935,248.6438851,850595100
3.64,0,0.38563893,0.38563893,0.306014842,0.38563893,0.306014842,0,0,0,0,8.039822194,251.9642125,248.4446241,852938300
3.65,0,0.384882664,0.384882664,0.305578765,0.384882664,0.305578765,0,0,0,0,8.031665107,251.751583,248.2457344,855281500
3.66,0,0.384129258,0.384129258,0.305145548,0.384129258,0.305145548,0,0,0,0,8.023554823,251.5392548,248.0471698,857624800
3.67,0,0.38337873,0.38337873,0.304715209,0.38337873,0.304715209,0,0,0,0,8.015495626,251.3272315,247.8489353,859968000
3.68,0,0.382631061,0.382631061,0.304287729,0.382631061,0.304287729,0,0,0,0,8.007483744,251.1155289,247.6510436,862311200
3.69,0,0.381886243,0.381886243,0.303863099,0.381886243,0.303863099,0,0,0,0,7.999518531,250.9041321,247.4534803,864654500
3.7,0,0.38114426,0.38114426,0.303441306,0.38114426,0.303441306,0,0,0,0,7.991600444,250.6930635,247.2562663,866997800
3.71,0,0.380405078,0.380405078,0.303022312,0.380405078,0.303022312,0,0,0,0,7.983729729,250.482322,247.0594004,869341000
3.72,0,0.379668728,0.379668728,0.302606151,0.379668728,0.302606151,0,0,0,0,7.975905828,250.2718518,246.8628309,871684200
3.73,0,0.378935168,0.378935168,0.302192779,0.378935168,0.302192779,0,0,0,0,7.968124945,250.0617127,246.666611,874027500
3.74,0,0.378204389,0.378204389,0.30178219,0.378204389,0.30178219,0,0,0,0,7.960395698,249.8519319,246.470769,876370700
3.75,0,0.377476395,0.377476395,0.301374385,0.377476395,0.301374385,0,0,0,0,7.952709255,249.6424301,246.2752283,878713900
3.76,0,0.376751145,0.376751145,0.300969323,0.376751145,0.300969323,0,0,0,0,7.945069949,249.4332191,246.0800015,881057200
