Run Description:,asdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run date:,09-17-22-16-19-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
11,282.1219976,525.8558579,33.77024335,20,194.6201835,56544.1049,107.848678,2.056606482,-4.475330192,180,1.15,11.275,2194.342569,22.75927472,24.8282997,4.125713325,3.771061399,22523.09684,10.8,10.8,1718.82,0.21,3.443599788,4.17289745,4205.63,3815.758974,40,11.29435061,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,7095.570241,39.68,1.869369466,23839,0.105,1,1
11.5,287.4860395,531.2198998,32.89347791,20,194.6201835,52470.90831,107.3339539,1.974425066,-4.619599007,180,1.15,11.275,2194.342569,22.36393967,23.33628487,3.808533749,3.484572589,21985.54847,11.3,11.3,1718.82,0.21,3.443599788,4.130761234,4205.63,3815.758974,40,11.33170844,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,7008.919801,39.68,1.869369466,23840,0.105,1,1
11.5,278.4868989,534.0995092,34.29057058,21,194.6201835,57998.01128,106.5511191,2.100866855,-4.732724316,180,1.15,11.275,2194.342569,23.0847061,24.08838897,3.983265992,3.643106774,23933.65982,11.3,11.3,1718.82,0.2205,3.443599788,4.108490143,4415.9115,4006.546923,69,11.12629006,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,6973.199802,30.7,1.869369466,23845,0.105,1,1
11.5,280.3031194,547.7944797,35.68766325,22,194.6201835,62376.66686,104.7889736,2.171444884,-4.638602172,180,1.15,11.275,2194.342569,23.41797253,24.43614525,4.157998235,3.801640959,25398.41645,11.3,11.3,1718.82,0.231,3.443599788,4.005777075,4626.193,4197.334872,69,10.98157442,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,6808.221201,30.7,1.869369466,23850,0.105,1,1
11.5,282.1193398,561.4894502,37.08475593,23,194.6201835,67070.82779,103.0814859,2.242985686,-4.537802338,180,1.15,11.275,2194.342569,23.75123896,24.78390152,4.332730478,3.960175144,26881.81042,11.3,11.3,1718.82,0.2415,3.443599788,3.908074441,4836.4745,4388.122821,69,10.83865903,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,6650.987689,30.7,1.869369466,23855,0.105,1,1
11.5,283.9355603,575.1844206,38.4818486,24,194.6201835,72103.27756,101.4247232,2.315634167,-4.424479204,180,1.15,11.275,2194.342569,24.08450538,25.13165779,4.507462721,4.118709328,28383.56927,11.3,11.3,1718.82,0.252,3.443599788,3.815024347,5046.756,4578.910769,69,10.69738816,354.9490924,355.0960452,24.3135638,26.79777575,16,16,10.5,3319.81,6500.993719,30.7,1.869369466,23860,0.105,1,1
11.5,277.3971666,525.8825269,33.45231498,20,194.6201835,55391.90359,108.7383815,2.071092985,-4.860837984,180,1.15,11.5005,2238.22942,22.88474624,23.87973521,3.878426646,3.547986263,22792.64136,11.3,11.3,1718.82,0.21,3.477865306,4.256139548,4289.7426,3892.074154,69,11.24333937,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,7214.466253,30.7,1.887970615,23875,0.105,1,1
11.5,279.2497115,539.8513968,34.8773495,21,194.6201835,59666.74015,106.9053539,2.14271084,-4.771759673,180,1.15,11.5005,2238.22942,23.224678,24.23444661,4.056653534,3.709691131,24258.17388,11.3,11.3,1718.82,0.2205,3.477865306,4.146010242,4504.22973,4086.677862,69,11.09600279,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,7037.898804,30.7,1.887970615,23880,0.105,1,1
11.5,281.1022564,553.8202667,36.30238403,22,194.6201835,64263.18061,105.1324225,2.215310076,-4.666931536,180,1.15,11.5005,2238.22942,23.56460976,24.58915801,4.234880422,3.871396,25744.13235,11.3,11.3,1718.82,0.231,3.477865306,4.041436464,4718.71686,4281.281569,69,10.95023353,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,6869.695804,30.7,1.887970615,23885,0.105,1,1
11.5,282.9548013,567.7891366,37.72741856,23,194.6201835,69202.10883,103.4151791,2.288990371,-4.560625279,180,1.15,11.5005,2238.22942,23.90454151,24.9438694,4.41310731,4.033100869,27249.58176,11.3,11.3,1718.82,0.2415,3.477865306,3.942008179,4933.20399,4475.885277,69,10.80615463,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,6709.448246,30.7,1.887970615,23890,0.105,1,1
11.5,284.8073461,581.7580065,39.15245308,24,194.6201835,74499.59008,101.7495475,2.363763635,4.467474039,180,1.15,11.5005,2238.22942,24.24447327,25.2985808,4.591334198,4.194805737,28773.29852,11.3,11.3,1718.82,0.252,3.477865306,3.847354734,5147.69112,4670.488985,69,10.66401779,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,6556.645555,30.7,1.887970615,23895,0.105,1,1
11.5,286.659891,595.7268763,40.57748761,25,194.6201835,80173.75754,100.1320133,2.439738434,4.558636052,180,1.15,11.5005,2238.22942,24.58440503,25.6532922,4.769561086,4.356510606,30314.89137,11.3,11.3,1718.82,0.2625,3.477865306,3.757140242,5362.17825,4865.092692,69,10.52393043,355.0859108,355.2388004,24.79983507,27.33373126,16,16,10.5,3319.81,6410.802192,30.7,1.887970615,23900,0.105,1,1
11.5,278.1236548,531.3605151,34.01115204,20,194.6201835,56902.05131,110.0665649,2.11091137,-4.900696403,180,1.15,11.726,2282.116272,23.01805281,24.01883772,3.948319544,3.611399937,23092.95509,11.3,11.3,1718.82,0.21,3.511796503,4.294854824,4373.8552,3968.389333,69,11.21475388,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,7281.257405,30.7,1.906390277,23910,0.105,1,1
11.5,280.0125241,545.6032844,35.46412843,21,194.6201835,61381.00382,108.188123,2.18453376,-4.809005748,180,1.15,11.726,2282.116272,23.3646499,24.38050424,4.130041076,3.776275489,24579.2628,11.3,11.3,1718.82,0.2205,3.511796503,4.182739248,4592.54796,4166.8088,69,11.06633622,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,7101.362474,30.7,1.906390277,23915,0.105,1,1
11.5,281.9013934,559.8460537,36.91710481,22,194.6201835,66206.00869,106.3726552,2.25919107,-4.698231595,180,1.15,11.726,2282.116272,23.71124698,24.74217077,4.311762609,3.941151041,26086.30686,11.3,11.3,1718.82,0.231,3.511796503,4.076328227,4811.24072,4365.228267,69,10.91951306,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,6929.991828,30.7,1.906390277,23920,0.105,1,1
11.5,283.7902627,574.088823,38.37008119,23,194.6201835,71397.04056,104.6154442,2.334950739,-4.592082748,180,1.15,11.726,2282.116272,24.05784407,25.10383729,4.493484142,4.106026594,27613.21127,11.3,11.3,1718.82,0.2415,3.511796503,3.975197182,5029.93348,4563.647733,69,10.77454227,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,6766.75852,30.7,1.906390277,23925,0.105,1,1
11.5,285.679132,588.3315923,39.82305757,24,194.6201835,76972.44073,102.912227,2.411866275,4.613557367,180,1.15,11.726,2282.116272,24.40444115,25.46550381,4.675205675,4.270902146,29158.82202,11.3,11.3,1718.82,0.252,3.511796503,3.878962649,5248.62624,4762.0672,69,10.63140203,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,6611.179459,30.7,1.906390277,23930,0.105,1,1
11.5,287.5680013,602.5743616,41.27603395,25,194.6201835,82946.36255,101.2592618,2.489951055,4.682159593,180,1.15,11.726,2282.116272,24.75103824,25.82717034,4.856927207,4.435777698,30722.62599,11.3,11.3,1718.82,0.2625,3.511796503,3.787277417,5467.319,4960.486667,69,10.49046856,355.2254384,355.3843824,25.28610635,27.86968678,16,16,10.5,3319.81,6462.747279,30.7,1.906390277,23935,0.105,1,1
11.5,278.850143,536.8385033,34.56998911,20,194.6201835,58451.71712,110.341466,2.150726834,-4.938865513,180,1.15,11.9515,2326.003123,23.15135938,24.15794023,4.018212441,3.674813611,23390.37395,11.3,11.3,1718.82,0.21,3.545402977,4.332779986,4457.9678,4044.704513,69,11.18678604,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,7346.787547,30.7,1.924633661,23945,0.105,1,1
11.5,280.7753367,551.355172,36.05090735,21,194.6201835,63143.35434,108.4536462,2.226337961,-4.833022964,180,1.15,11.9515,2326.003123,23.5046218,24.52656188,4.203428618,3.842859847,24897.08943,11.3,11.3,1718.82,0.2205,3.545402977,4.21870192,4680.86619,4246.939738,69,11.03728663,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,7163.624891,30.7,1.924633661,23950,0.105,1,1
11.5,282.7005304,565.8718407,37.53182558,22,194.6201835,68205.07982,106.6298163,2.303030291,-4.730852955,180,1.15,11.9515,2326.003123,23.85788421,24.89518353,4.388644796,4.010906083,26425.0898,11.3,11.3,1718.82,0.231,3.545402977,4.110476888,4903.76458,4449.174964,69,10.88940913,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,6989.141862,30.7,1.924633661,23955,0.105,1,1
11.5,284.6257241,580.3885094,39.01274382,23,194.6201835,73659.56523,104.8651581,2.380886524,4.668415008,180,1.15,11.9515,2326.003123,24.21114663,25.26380517,4.573860974,4.178952319,27973.19488,11.3,11.3,1718.82,0.2415,3.545402977,4.007665702,5126.66297,4651.41019,69,10.74354562,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,6822.95697,30.7,1.924633661,23960,0.105,1,1
11.5,286.5509178,594.9051781,40.49366205,24,194.6201835,79523.68687,103.1553071,2.459951202,4.754612046,180,1.15,11.9515,2326.003123,24.56440904,25.63242682,4.759077151,4.346998555,29540.31958,11.3,11.3,1718.82,0.252,3.545402977,3.909872041,5349.56136,4853.645415,69,10.59953571,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,6664.627658,30.7,1.924633661,23965,0.105,1,1
11.5,288.4761115,609.4218468,41.97458028,25,194.6201835,85797.26922,101.4963375,2.539898698,4.800274571,180,1.15,11.9515,2326.003123,24.91767145,26.00104847,4.944293329,4.515044791,31126.16722,11.3,11.3,1718.82,0.2625,3.545402977,3.816737347,5572.45975,5055.880641,69,10.45775427,355.3676753,355.5327913,25.77237762,28.40564229,16,16,10.5,3319.81,6513.637614,30.7,1.924633661,23970,0.105,1,1
11.5,279.5766312,542.3164915,35.12882618,20,194.6201835,60039.21573,111.6049761,2.19046248,-4.975284665,180,1.15,12.177,2369.889974,23.28466596,24.29704274,4.088105338,3.738227285,23684.47032,11.3,11.3,1718.82,0.21,3.578693876,4.369938977,4542.0804,4121.019692,69,11.15929296,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,7411.083487,30.7,1.942705735,23980,0.105,1,1
11.5,281.5381493,557.1070596,36.63768627,21,194.6201835,64954.80227,108.6712898,2.268124094,-4.86681628,180,1.15,12.177,2369.889974,23.6445937,24.67261951,4.27681616,3.909444204,25211.75645,11.3,11.3,1718.82,0.2205,3.578693876,4.253921995,4769.18442,4327.070677,69,11.0088504,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,7224.707216,30.7,1.942705735,23985,0.105,1,1
11.5,283.4996674,571.8976277,38.14654636,22,194.6201835,70264.83151,106.840596,2.346886143,-4.750906035,180,1.15,12.177,2369.889974,24.00452144,25.04819629,4.465526983,4.080661124,26760.38339,11.3,11.3,1718.82,0.231,3.578693876,4.143905936,4996.28844,4533.121662,69,10.86005435,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,7047.163879,30.7,1.942705735,23990,0.105,1,1
11.5,285.4611855,586.6881958,39.65540645,23,194.6201835,75993.4651,105.0698507,2.426854605,4.816085064,180,1.15,12.177,2369.889974,24.36444918,25.42377306,4.654237805,4.251878044,28329.55437,11.3,11.3,1718.82,0.2415,3.578693876,4.039436946,5223.39246,4739.172646,69,10.71329565,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,6878.075527,30.7,1.942705735,23995,0.105,1,1
11.5,287.4227036,601.4787639,41.16426653,24,194.6201835,82150.69082,103.3546882,2.50785921,4.872441209,180,1.15,12.177,2369.889974,24.72437692,25.79934983,4.842948628,4.423094964,29918.05252,11.3,11.3,1718.82,0.252,3.578693876,3.940105813,5450.49648,4945.223631,69,10.56854724,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,6717.025517,30.7,1.942705735,24000,0.105,1,1
11.5,289.3842217,616.2693321,42.67312662,25,194.6201835,88723.59738,101.6909948,2.589547619,4.918507107,180,1.15,12.177,2369.889974,25.08430467,26.17492661,5.03165945,4.594311883,31525.02011,11.3,11.3,1718.82,0.2625,3.578693876,3.845542608,5677.6005,5151.274615,69,10.42591433,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,6563.50481,30.7,1.942705735,24005,0.105,1,1
11.5,291.3457399,631.0599002,44.18198671,26,194.6201835,95696.15969,100.0752892,2.671951508,4.965823554,180,1.15,12.177,2369.889974,25.44423241,26.55050338,5.220370273,4.765528803,33149.26094,11.3,11.3,1718.82,0.273,3.578693876,3.755412083,5904.70452,5357.3256,69,10.28549669,355.5126214,355.6840271,26.2586489,28.94159781,16,16,10.5,3319.81,6417.014044,30.7,1.942705735,24010,0.105,1,1
11.5,280.3031194,547.7944797,35.68766325,20,194.6201835,61671.54006,111.7938083,2.230255068,-5.010280387,180,1.15,12.4025,2413.776826,23.41797253,24.43614525,4.157998235,3.801640959,23976.13069,11.3,11.3,1718.82,0.21,3.611677927,4.406354783,4626.193,4197.334872,69,11.13255035,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,7474.185245,30.7,1.960611236,24015,0.105,1,1
11.5,282.3009619,562.8589472,37.22446519,21,194.6201835,66817.648,109.855068,2.309914698,-4.899084191,180,1.15,12.4025,2413.776826,23.7845656,24.81867715,4.350203703,3.976028562,25523.49346,11.3,11.3,1718.82,0.2205,3.611677927,4.288422237,4857.50265,4407.201615,69,10.98102396,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,7284.638975,30.7,1.960611236,24020,0.105,1,1
11.5,284.2988044,577.9234147,38.76126713,22,194.6201835,72383.14576,107.9839406,2.390674125,4.860197707,180,1.15,12.4025,2413.776826,24.15115867,25.20120905,4.54240917,4.150416165,27092.26305,11.3,11.3,1718.82,0.231,3.611677927,4.17663788,5088.8123,4617.068359,69,10.83130803,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,7104.089826,30.7,1.960611236,24025,0.105,1,1
11.5,286.2966469,592.9878823,40.29806907,23,194.6201835,78394.33943,106.1753622,2.472691572,4.940487895,180,1.15,12.4025,2413.776826,24.51775174,25.58374095,4.734614637,4.324803769,28682.07624,11.3,11.3,1718.82,0.2415,3.611677927,4.070533139,5320.12195,4826.935103,69,10.68365303,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,6932.146598,30.7,1.960611236,24030,0.105,1,1
11.5,288.2944895,608.0523498,41.83487102,24,194.6201835,84846.87793,104.4246105,2.555470915,4.98538986,180,1.15,12.4025,2413.776826,24.88434481,25.96627285,4.926820104,4.499191372,30291.70899,11.3,11.3,1718.82,0.252,3.611677927,3.969685877,5551.4316,5036.801846,69,10.53803146,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,6768.403875,30.7,1.960611236,24035,0.105,1,1
11.5,290.292332,623.1168173,43.37167296,25,194.6201835,91728.47759,102.7274732,2.638949431,5.036863305,180,1.15,12.4025,2413.776826,25.25093788,26.34880475,5.119025572,4.673578976,31919.86566,11.3,11.3,1718.82,0.2625,3.611677927,3.873714781,5782.74125,5246.66859,69,10.39467945,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,6612.381165,30.7,1.960611236,24040,0.105,1,1
11.5,292.2901745,638.1812848,44.9084749,26,194.6201835,99019.61898,101.0801843,2.723153544,5.084471426,180,1.15,12.4025,2413.776826,25.61753095,26.73133665,5.311231039,4.847966579,33565.20979,11.3,11.3,1718.82,0.273,3.611677927,3.78227454,6014.0509,5456.535333,69,10.25356148,355.6602768,355.8380896,26.74492018,29.47755332,16,16,10.5,3319.81,6463.55962,30.7,1.960611236,24045,0.105,1,1
11.5,281.0296076,553.2724679,36.24650032,20,194.6201835,63345.76943,111.9358882,2.269986091,-5.043529883,180,1.15,12.628,2457.663677,23.5512791,24.57524775,4.227891132,3.865054633,24264.82532,11.3,11.3,1718.82,0.21,3.644363461,4.442049478,4710.3056,4273.650051,69,11.1062763,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,7536.106121,30.7,1.978354686,24050,0.105,1,1
11.5,283.0637745,568.6108348,37.81124412,21,194.6201835,68730.25176,109.9917687,2.351608461,-4.92954118,180,1.15,12.628,2457.663677,23.9245375,24.96473478,4.423591245,4.04261292,25831.7573,11.3,11.3,1718.82,0.2205,3.644363461,4.322224493,4945.82088,4487.332554,69,10.95380383,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,7343.441967,30.7,1.978354686,24055,0.105,1,1
11.5,285.0979414,583.9492017,39.37598791,22,194.6201835,74565.4101,108.1161458,2.43447082,4.997201372,180,1.15,12.628,2457.663677,24.2977959,25.35422181,4.619291357,4.220171207,27421.04222,11.3,11.3,1718.82,0.231,3.644363461,4.2086943,5181.33616,4701.015056,69,10.80330237,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,7159.942457,30.7,1.978354686,24060,0.105,1,1
11.5,287.1321084,599.2875687,40.9407317,23,194.6201835,80861.05264,106.3037571,2.518322152,5.058392821,180,1.15,12.628,2457.663677,24.6710543,25.74370883,4.814991469,4.397729494,29031.14492,11.3,11.3,1718.82,0.2415,3.644363461,4.100975568,5416.85144,4914.697559,69,10.6547483,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,6985.192614,30.7,1.978354686,24065,0.105,1,1
11.5,289.1662753,614.6259356,42.5054755,24,194.6201835,87614.3069,104.5497599,2.602838903,5.10358497,180,1.15,12.628,2457.663677,25.0443127,26.13319586,5.010691581,4.575287781,30661.38272,11.3,11.3,1718.82,0.252,3.644363461,3.998633209,5652.36672,5128.380062,69,10.50838383,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,6818.795046,30.7,1.978354686,24070,0.105,1,1
11.5,291.2004422,629.9643025,44.07021929,25,194.6201835,94809.85578,102.8500108,2.688083207,5.155183949,180,1.15,12.628,2457.663677,25.4175711,26.52268288,5.206391693,4.752846068,32310.40777,11.3,11.3,1718.82,0.2625,3.644363461,3.901274512,5887.882,5342.062564,69,10.36417697,355.8106415,355.994979,27.23119145,30.01350884,16,16,10.5,3319.81,6660.295728,30.7,1.978354686,24075,0.105,1,1
11.5,281.7560957,558.7504561,36.80533739,20,194.6201835,65064.2208,113.1042959,2.309658948,-5.075215715,180,1.15,12.8535,2501.550528,23.68458567,24.71435026,4.29778403,3.928468307,24550.61277,11.3,11.3,1718.82,0.21,3.67675844,4.477044271,4794.4182,4349.965231,69,11.08046834,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,7596.881738,30.7,1.995940407,24085,0.105,1,1
11.5,283.8265871,574.3627224,38.39802304,21,194.6201835,70697.46491,111.1183023,2.393286109,5.042365436,180,1.15,12.8535,2501.550528,24.0645094,25.11079241,4.496978787,4.109197277,26137.20523,11.3,11.3,1718.82,0.2205,3.67675844,4.355349731,5034.13911,4567.463492,69,10.92718663,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,7401.154833,30.7,1.995940407,24090,0.105,1,1
11.5,285.8970784,589.9749887,39.99070869,22,194.6201835,76807.57794,109.2035406,2.478145753,5.12792903,180,1.15,12.8535,2501.550528,24.44443313,25.50723457,4.696173544,4.289926248,27746.39176,11.3,11.3,1718.82,0.231,3.67675844,4.240095896,5273.86002,4784.961754,69,10.77576196,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,7214.744439,30.7,1.995940407,24095,0.105,1,1
11.5,287.9675698,605.5872551,41.58339433,23,194.6201835,83394.05307,107.3543962,2.563705289,5.171037067,180,1.15,12.8535,2501.550528,24.82435685,25.90367672,4.895368301,4.470655219,29376.66462,11.3,11.3,1718.82,0.2415,3.67675844,4.130784635,5513.58093,5002.460015,69,10.62644294,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,7037.239324,30.7,1.995940407,24100,0.105,1,1
11.5,290.0380611,621.1995214,43.17607998,24,194.6201835,90451.30604,105.5660502,2.649929432,5.221798228,180,1.15,12.8535,2501.550528,25.20428058,26.30011887,5.094563058,4.65138419,31027.2401,11.3,11.3,1718.82,0.252,3.67675844,4.026967894,5753.30184,5219.958277,69,10.47920127,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,6868.225827,30.7,1.995940407,24105,0.105,1,1
11.5,292.1085525,636.8117878,44.76876563,25,194.6201835,97962.9537,103.8339123,2.736895007,5.269170378,180,1.15,12.8535,2501.550528,25.58420431,26.69656102,5.293757815,4.832113161,32696.42448,11.3,11.3,1718.82,0.2625,3.67675844,3.928241557,5993.02275,5437.456538,69,10.33440206,355.9637155,356.1546953,27.71746273,30.54946435,16,16,10.5,3319.81,6707.277292,30.7,1.995940407,24110,0.105,1,1
11.5,282.4825839,564.2284443,37.36417446,20,194.6201835,66826.96254,113.1675206,2.349295803,-5.105354316,180,1.15,13.079,2545.43738,23.81789224,24.85345277,4.367676927,3.991881981,24833.66112,11.3,11.3,1718.82,0.21,3.708870477,4.511359549,4878.5308,4426.28041,69,11.05526242,356.1194988,356.3172384,28.203734,31.08541987,16,16,10.5,3319.81,7656.544451,30.7,2.013372531,24120,0.105,1,1
11.5,284.5893997,580.11461,38.98480196,21,194.6201835,72720.05925,111.1786428,2.434935882,5.180531195,180,1.15,13.079,2545.43738,24.2044813,25.25685005,4.570366329,4.175781635,26439.77158,11.3,11.3,1718.82,0.2205,3.708870477,4.38781809,5122.45734,4647.594431,69,10.90103222,356.1194988,356.3172384,28.203734,31.08541987,16,16,10.5,3319.81,7457.800103,30.7,2.013372531,24125,0.105,1,1
11.5,286.6962154,596.0007758,40.60542946,22,194.6201835,79108.83068,109.2616678,2.521599153,5.240150271,180,1.15,13.079,2545.43738,24.59107035,25.66024733,4.773055731,4.35968129,28068.53991,11.3,11.3,1718.82,0.231,3.708870477,4.270862528,5366.38388,4868.908451,69,10.74881942,356.1194988,356.3172384,28.203734,31.08541987,16,16,10.5,3319.81,7268.528552,30.7,2.013372531,24130,0.105,1,1
11.5,288.8030312,611.8869415,42.22605696,23,194.6201835,85989.64099,107.4109509,2.608807224,5.289205769,180,1.15,13.079,2545.43738,24.97765941,26.0636446,4.975745133,4.543580944,29718.64392,11.3,11.3,1718.82,0.2415,3.708870477,4.159979903,5610.31042,5090.222472,69,10.59859964,356.1194988,356.3172384,28.203734,31.08541987,16,16,10.5,3319.81,7088.310802,30.7,2.013372531,24135,0.105,1,1
11.5,290.9098469,627.7731073,43.84668447,24,194.6201835,93357.80767,105.6214649,2.696746293,5.335263147,180,1.15,13.079,2545.43738,25.36424847,26.46704188,5.178434534,4.727480599,31389.07664,11.3,11.3,1718.82,0.252,3.708870477,4.054709178,5854.23696,5311.536492,69,10.45074538,356.1194988,356.3172384,28.203734,31.08541987,16,16,10.5,3319.81,6916.725375,30.7,2.013372531,24140,0.105,1,1
11.5,283.2090721,569.7064324,37.92301153,20,194.6201835,68637.83724,114.280985,2.388892584,5.22799071,180,1.15,13.3045,2589.324231,23.95119881,24.99255528,4.437569824,4.055295655,25114.12069,11.3,11.3,1718.82,0.21,3.740706859,4.545014912,4962.6434,4502.59559,69,11.03051729,356.2779913,356.4826083,28.69000528,31.62137538,16,16,10.5,3319.81,7715.120159,30.7,2.030655016,24155,0.105,1,1
11.5,285.3522123,585.8664976,39.57158088,21,194.6201835,74796.23983,112.2514521,2.476474359,5.305976082,180,1.15,13.3045,2589.324231,24.3444532,25.40290768,4.643753871,4.242365993,26739.24026,11.3,11.3,1718.82,0.2205,3.740706859,4.419648916,5210.77557,4727.725369,69,10.87547467,356.2779913,356.4826083,28.69000528,31.62137538,16,16,10.5,3319.81,7513.405731,30.7,2.030655016,24160,0.105,1,1
11.5,287.4953524,602.0265628,41.22015024,22,194.6201835,81466.79984,110.2965162,2.564777449,5.352659709,180,1.15,13.3045,2589.324231,24.73770758,25.81326009,4.849937918,4.429436331,28387.48023,11.3,11.3,1718.82,0.231,3.740706859,4.301013263,5458.90774,4952.855149,69,10.72247138,356.2779913,356.4826083,28.69000528,31.62137538,16,16,10.5,3319.81,7321.317593,30.7,2.030655016,24165,0.105,1,1
11.5,289.6384926,618.1866279,42.86871959,23,194.6201835,88648.85908,108.4103011,2.653658729,5.402186495,180,1.15,13.3045,2589.324231,25.13096197,26.22361249,5.056121964,4.616506669,30057.05434,11.3,11.3,1718.82,0.2415,3.740706859,4.188580138,5707.03991,5177.984928,69,10.57148265,356.2779913,356.4826083,28.69000528,31.62137538,16,16,10.5,3319.81,7138.427007,30.7,2.030655016,24170,0.105,1,1
11.5,291.7816328,634.3466931,44.51728895,24,194.6201835,96334.58102,106.5875422,2.743312758,5.453474233,180,1.15,13.3045,2589.324231,25.52421635,26.63396489,5.262306011,4.803577008,31747.33916,11.3,11.3,1718.82,0.252,3.740706859,4.08187551,5955.17208,5403.114708,69,10.42287977,356.2779913,356.4826083,28.69000528,31.62137538,16,16,10.5,3319.81,6964.314216,30.7,2.030655016,24175,0.105,1,1
11.5,283.9355603,575.1844206,38.4818486,20,194.6201835,70496.20486,114.2696273,2.428434541,5.367361114,180,1.15,13.53,2633.211083,24.08450538,25.13165779,4.507462721,4.118709328,25391.86713,11.3,11.3,1718.82,0.21,3.772274565,4.578029217,5046.756,4578.910769,69,11.00623063,356.4391931,356.650805,29.17627655,32.1573309,16,16,10.5,3319.81,7772.660158,30.7,2.047791649,24190,0.105,1,1
11.5,286.1150249,591.6183852,40.15835981,21,194.6201835,76924.33497,112.2396649,2.517800028,5.424107505,180,1.15,13.53,2633.211083,24.4844251,25.54896532,4.717141413,4.30895035,27035.91368,11.3,11.3,1718.82,0.2205,3.772274565,4.450860806,5299.0938,4807.856308,69,10.85037453,356.4391931,356.650805,29.17627655,32.1573309,16,16,10.5,3319.81,7568.001816,30.7,2.047791649,24195,0.105,1,1
